Field [G], Intensity [a.u.]
1833.5164835164837, -0.4757567815489449
1834.6153846153848, -0.49268444502686387
1835.7142857142858, -0.4890184772637922
1836.813186813187, -0.48907417114401763
1837.912087912088, -0.48990957934739854
1839.010989010989, -0.47351264578692154
1840.1098901098903, -0.4650504521032628
1841.2087912087914, -0.47904599659284475
1842.3076923076924, -0.4840944830297469
1843.4065934065936, -0.4823646966321581
1844.5054945054947, -0.47503603721661625
1845.6043956043957, -0.46373017953086076
1846.703296703297, -0.4811787445944173
1847.802197802198, -0.4824269427335865
1848.901098901099, -0.47751277683134563
1850.0000000000002, -0.47092779452234285
1851.0989010989013, -0.4701611846415933
1852.1978021978023, -0.46986961079806033
1853.2967032967035, -0.4865581182020703
1854.3956043956046, -0.4964978377670028
1855.4945054945056, -0.4871085047831213
1856.5934065934068, -0.49458786528633186
1857.6923076923078, -0.49577381732407266
1858.7912087912089, -0.4841469007993708
1859.8901098901101, -0.4961309133796355
1860.9890109890111, -0.4870364303498884
1862.0879120879122, -0.4795800026208883
1863.1868131868134, -0.4897228410431134
1864.2857142857144, -0.49067618922814815
1865.3846153846155, -0.4873640414100378
1866.4835164835167, -0.48974577381732387
1867.5824175824177, -0.4959605556283578
1868.6813186813188, -0.500140872755864
1869.78021978022, -0.4925697811558116
1870.879120879121, -0.4972349626523389
1871.978021978022, -0.5083409775914033
1873.0769230769233, -0.5016151225265363
1874.1758241758243, -0.49529222906565307
1875.2747252747254, -0.49599331673437275
1876.3736263736266, -0.49866007076398877
1877.4725274725276, -0.4852509500720742
1878.5714285714287, -0.5003210588389462
1879.67032967033, -0.5074334949547894
1880.769230769231, -0.5173306250819025
1881.868131868132, -0.5266806447385661
1882.9670329670332, -0.516292098021229
1884.0659340659342, -0.512232996985978
1885.1648351648353, -0.5107554711047043
1886.2637362637365, -0.5035906172192371
1887.3626373626375, -0.5136908662036428
1888.4615384615386, -0.5205412134713666
1889.5604395604398, -0.5200956624295634
1890.6593406593408, -0.5210621150570041
1891.7582417582419, -0.5185133010090418
1892.8571428571431, -0.5163215830166424
1893.9560439560441, -0.5168686934870919
1895.0549450549452, -0.517340453413707
1896.1538461538462, -0.5286954527584848
1897.2527472527474, -0.5308347529812604
1898.3516483516485, -0.533226313720351
1899.4505494505495, -0.5362239549207178
1900.5494505494507, -0.5386122395492069
1901.6483516483518, -0.5474708426156465
1902.7472527472528, -0.5386875900930413
1903.846153846154, -0.5336653125409512
1904.945054945055, -0.5389562311623638
1906.043956043956, -0.5465076660988073
1907.1428571428573, -0.5435722709998687
1908.2417582417584, -0.5567520639496787
1909.3406593406594, -0.5593664002096709
1910.4395604395606, -0.5574728082820074
1911.5384615384617, -0.553649587210064
1912.6373626373627, -0.5676615122526534
1913.736263736264, -0.5765528764251079
1914.835164835165, -0.5704036168261039
1915.934065934066, -0.5769165247018737
1917.0329670329672, -0.5872821386450005
1918.1318681318683, -0.5972939326431658
1919.2307692307693, -0.592314244528895
1920.3296703296705, -0.5838848119512512
1921.4285714285716, -0.588586030664395
1922.5274725274726, -0.5989123312803037
1923.6263736263738, -0.5882879045996591
1924.7252747252749, -0.5878849429956753
1925.8241758241759, -0.595013759664526
1926.9230769230771, -0.5997411872624817
1928.0219780219782, -0.6018018608308214
1929.1208791208792, -0.5968811427073776
1930.2197802197804, -0.6171438867776173
1931.3186813186815, -0.622402044293015
1932.4175824175825, -0.617897392215961
1933.5164835164837, -0.617858078888743
1934.6153846153848, -0.6093270868824529
1935.7142857142858, -0.6215371510942207
1936.813186813187, -0.6310018346219366
1937.912087912088, -0.6225756781548942
1939.010989010989, -0.6180218844188177
1940.1098901098903, -0.6249410300091728
1941.2087912087914, -0.6271360241121737
1942.3076923076924, -0.6290427204822432
1943.4065934065936, -0.6347005634910232
1944.5054945054947, -0.6359979032892148
1945.6043956043957, -0.6416819551828067
1946.703296703297, -0.640443585375442
1947.802197802198, -0.6510647359454852
1948.901098901099, -0.6590617219237318
1950.0000000000002, -0.6534530205739743
1951.0989010989013, -0.660873411086358
1952.1978021978023, -0.6503210588389461
1953.2967032967035, -0.6578659415541865
1954.3956043956046, -0.6565948106408069
1955.4945054945056, -0.6612141265889133
1956.5934065934068, -0.6659906958458914
1957.6923076923078, -0.6656467042327346
1958.7912087912089, -0.667101297339798
1959.8901098901101, -0.6676942733586683
1960.9890109890111, -0.6642772900013102
1962.0879120879122, -0.6597038396016247
1963.1868131868134, -0.6700432446599395
1964.2857142857144, -0.6732014152797795
1965.3846153846155, -0.6679006683265624
1966.4835164835167, -0.6790853099200626
1967.5824175824177, -0.6814834228803561
1968.6813186813188, -0.6705674223561785
1969.78021978022, -0.6737288690866201
1970.879120879121, -0.6696664919407677
1971.978021978022, -0.6725625737124883
1973.0769230769233, -0.6747018739352637
1974.1758241758243, -0.6696042458393392
1975.2747252747254, -0.6796619053859255
1976.3736263736266, -0.6799305464552481
1977.4725274725276, -0.6819846678023848
1978.5714285714287, -0.6844024374262873
1979.67032967033, -0.6905746297995017
1980.769230769231, -0.6903158170619837
1981.868131868132, -0.6850347267723755
1982.9670329670332, -0.688255143493644
1984.0659340659342, -0.6891298650242429
1985.1648351648353, -0.6978377670030137
1986.2637362637365, -0.6992464945616561
1987.3626373626375, -0.6954199973791112
1988.4615384615386, -0.7014513169964615
1989.5604395604398, -0.7030172978639756
1990.6593406593408, -0.6977656925697808
1991.7582417582419, -0.7002096710784953
1992.8571428571431, -0.6942242170095659
1993.9560439560441, -0.697402044293015
1995.0549450549452, -0.7025389857161575
1996.1538461538464, -0.7062278862534396
1997.2527472527474, -0.7134779190145456
1998.3516483516485, -0.7188867776176121
1999.4505494505497, -0.7118398637137987
2000.5494505494507, -0.7046127637269031
2001.6483516483518, -0.7078659415541866
2002.747252747253, -0.7071091600052415
2003.846153846154, -0.6985847202201543
2004.945054945055, -0.6968876949285805
2006.0439560439563, -0.6863189621281611
2007.1428571428573, -0.693369152142576
2008.2417582417584, -0.6980572664133138
2009.3406593406594, -0.7057561263268245
2010.4395604395606, -0.6982571091600049
2011.5384615384617, -0.693129996068667
2012.6373626373627, -0.6964880094351982
2013.736263736264, -0.6909579347398765
2014.835164835165, -0.7003308871707505
2015.934065934066, -0.707364696632158
2017.0329670329672, -0.7001605294194729
2018.1318681318683, -0.6932774210457342
2019.2307692307693, -0.6879111518804872
2020.3296703296705, -0.6894279910889789
2021.4285714285716, -0.6789575416066044
2022.5274725274726, -0.688009435198532
2023.6263736263738, -0.6719958065784298
2024.7252747252749, -0.668952299829642
2025.8241758241759, -0.6749082689031579
2026.9230769230771, -0.692327348971301
2028.0219780219782, -0.6970121871314372
2029.1208791208792, -0.6908334425370197
2030.2197802197804, -0.6930382649718252
2031.3186813186815, -0.6959474511859517
2032.4175824175825, -0.7015987419735287
2033.5164835164837, -0.6958065784300875
2034.6153846153848, -0.6916066046389723
2035.7142857142858, -0.6937229720875374
2036.813186813187, -0.6988926746166948
2037.912087912088, -0.6865843270868821
2039.010989010989, -0.693958852050845
2040.1098901098903, -0.6871641986633465
2041.2087912087914, -0.6804285152666751
2042.3076923076924, -0.6823024505307296
2043.4065934065936, -0.6911807102607781
2044.5054945054947, -0.6951939457476082
2045.6043956043957, -0.698715764644214
2046.703296703297, -0.6872559297601885
2047.802197802198, -0.696035906172192
2048.901098901099, -0.6824728082820073
2050.0, -0.6881240990695843
2051.0989010989015, -0.6889529550517622
2052.197802197802, -0.6830952692962912
2053.2967032967035, -0.689925959900406
2054.3956043956046, -0.6811066701611843
2055.4945054945056, -0.6776241645917963
2056.593406593407, -0.6882125540558246
2057.6923076923076, -0.6812737518018606
2058.791208791209, -0.6706788101166292
2059.89010989011, -0.6798355392478047
2060.989010989011, -0.6824629799502028
2062.087912087912, -0.680474380815096
2063.186813186813, -0.6788396016249506
2064.2857142857147, -0.6842189752326036
2065.3846153846152, -0.6836620364303496
2066.4835164835167, -0.6873673175206392
2067.5824175824177, -0.6821124361158429
2068.6813186813188, -0.6731686541737646
2069.7802197802202, -0.6760286987288688
2070.879120879121, -0.6732046913903811
2071.9780219780223, -0.6706427729000128
2073.0769230769233, -0.6708589961997115
2074.1758241758243, -0.6716812999606864
2075.2747252747254, -0.6778109028960815
2076.3736263736264, -0.6856866727820728
2077.472527472528, -0.6751605294194729
2078.5714285714284, -0.6598676451316994
2079.67032967033, -0.6708458917573055
2080.769230769231, -0.6837275586423794
2081.868131868132, -0.6724511859520375
2082.9670329670334, -0.6600052417769621
2084.065934065934, -0.6664427991088976
2085.1648351648355, -0.6609913510680118
2086.2637362637365, -0.6601985323024503
2087.3626373626375, -0.64771982702136
2088.4615384615386, -0.6457410562180577
2089.5604395604396, -0.6539771982702133
2090.659340659341, -0.6590682741449349
2091.7582417582416, -0.6584884025684704
2092.857142857143, -0.6621641986633466
2093.956043956044, -0.6522900013104439
2095.054945054945, -0.6499770672257893
2096.1538461538466, -0.6520148080199185
2097.252747252747, -0.6549534792294585
2098.3516483516487, -0.6617907220547763
2099.4505494505497, -0.6571157122264445
2100.5494505494507, -0.6605982177958325
2101.6483516483518, -0.6607816799895162
2102.747252747253, -0.6571026077840385
2103.8461538461543, -0.6528436640020965
2104.945054945055, -0.6513530336784167
2106.0439560439563, -0.6450104835539245
2107.1428571428573, -0.6545439654042717
2108.2417582417584, -0.6541835932381075
2109.34065934066, -0.6514185558904466
2110.4395604395604, -0.6523260385270604
2111.538461538462, -0.6497837767003011
2112.637362637363, -0.6623607652994362
2113.736263736264, -0.6573614205215565
2114.835164835165, -0.6583639103656137
2115.934065934066, -0.6606047700170354
2117.0329670329675, -0.65122854147556
2118.131868131868, -0.6514316603328526
2119.2307692307695, -0.6416131568601753
2120.3296703296705, -0.6505896999082686
2121.4285714285716, -0.6429596383173893
2122.5274725274726, -0.6437360765299434
2123.6263736263736, -0.6464323155549728
2124.725274725275, -0.6406925697811555
2125.8241758241757, -0.6437491809723493
2126.923076923077, -0.6411741580395751
2128.021978021978, -0.6378849429956752
2129.120879120879, -0.6363746560083866
2130.2197802197807, -0.6348578167998948
2131.3186813186812, -0.6430055038658102
2132.4175824175827, -0.6486436902109812
2133.5164835164837, -0.6371641986633466
2134.6153846153848, -0.6329642248722314
2135.714285714286, -0.6436017559952821
2136.813186813187, -0.6494594417507532
2137.9120879120883, -0.6400176909972478
2139.010989010989, -0.639680251605294
2140.1098901098903, -0.6421602673306248
2141.2087912087914, -0.6365482898702658
2142.3076923076924, -0.6392805661119116
2143.406593406594, -0.6402371904075479
2144.5054945054944, -0.6398768182413835
2145.604395604396, -0.6394345433101819
2146.703296703297, -0.6455805267985845
2147.802197802198, -0.6425501244922026
2148.901098901099, -0.641505045210326
2150.0, -0.6502424321845103
2151.0989010989015, -0.6414952168785215
2152.197802197802, -0.6394181627571744
2153.2967032967035, -0.6391626261302579
2154.3956043956046, -0.6397064604901058
2155.4945054945056, -0.6328462848905776
2156.593406593407, -0.6426549600314504
2157.6923076923076, -0.6429661905385923
2158.791208791209, -0.6381994496134187
2159.89010989011, -0.6295734503996853
2160.989010989011, -0.6373836980736467
2162.087912087912, -0.636450006552221
2163.186813186813, -0.6346055562835798
2164.2857142857147, -0.6324171144017819
2165.3846153846152, -0.6301041803171272
2166.4835164835167, -0.6276733062508187
2167.5824175824177, -0.6442537020049794
2168.6813186813188, -0.6478967369938406
2169.7802197802202, -0.6388022539640935
2170.879120879121, -0.6315948106408069
2171.9780219780223, -0.6297896736993838
2173.0769230769233, -0.6199089241252782
2174.1758241758243, -0.6257404009959373
2175.2747252747254, -0.6401126982046911
2176.3736263736264, -0.6318175861617086
2177.472527472528, -0.6224904992792554
2178.5714285714284, -0.6276307168129993
2179.67032967033, -0.631335997903289
2180.769230769231, -0.6375081902765034
2181.868131868132, -0.6297143231555494
2182.9670329670334, -0.6196763202725721
2184.065934065934, -0.6013563097890182
2185.1648351648355, -0.5984307430218841
2186.2637362637365, -0.6121412658891362
2187.3626373626375, -0.6252457082951117
2188.4615384615386, -0.6156073909055167
2189.5604395604396, -0.6161413969335602
2190.659340659341, -0.6144771327480013
2191.7582417582416, -0.6130323679727425
2192.857142857143, -0.6028895295505173
2193.956043956044, -0.609042065260123
2195.054945054945, -0.6080133665312538
2196.1538461538466, -0.6010549076136807
2197.252747252747, -0.5910332852837109
2198.3516483516487, -0.5879177041016902
2199.4505494505497, -0.5887793211898831
2200.5494505494507, -0.600380028829773
2201.6483516483518, -0.5966354344122655
2202.747252747253, -0.5971432315554971
2203.846153846154, -0.5855851133534266
2204.9450549450553, -0.5940931725855062
2206.0439560439563, -0.5979458786528631
2207.1428571428573, -0.5924420128423533
2208.2417582417584, -0.595783645655877
2209.3406593406594, -0.5911250163805527
2210.4395604395604, -0.5982603852706064
2211.538461538462, -0.6001670816406759
2212.637362637363, -0.5858963438605684
2213.736263736264, -0.5942962914427988
2214.835164835165, -0.5903911676058181
2215.934065934066, -0.589647490499279
2217.032967032967, -0.5885893067749964
2218.1318681318685, -0.5908301664264183
2219.2307692307695, -0.5864631109946269
2220.3296703296705, -0.5929104966583669
2221.4285714285716, -0.5862174026995148
2222.5274725274726, -0.583206657056742
2223.6263736263736, -0.5882780762678546
2224.725274725275, -0.5835637531123048
2225.824175824176, -0.5884648145721397
2226.923076923077, -0.5847103918228277
2228.021978021978, -0.5863943126719956
2229.120879120879, -0.5910103525095005
2230.21978021978, -0.5853787183855325
2231.3186813186817, -0.5898899226837896
2232.4175824175827, -0.5884156729131172
2233.5164835164837, -0.5945452758485124
2234.6153846153848, -0.5869741842484599
2235.714285714286, -0.5823188310837372
2236.813186813187, -0.5875245708295109
2237.9120879120883, -0.5853197483947056
2239.0109890109893, -0.5852312934084652
2240.1098901098903, -0.5938245315161838
2241.2087912087914, -0.5836751408727556
2242.3076923076924, -0.570531385139562
2243.4065934065934, -0.5802712619578034
2244.505494505495, -0.5806938802253961
2245.604395604396, -0.5661250163805528
2246.703296703297, -0.5641626261302579
2247.802197802198, -0.5710981522736205
2248.901098901099, -0.5630061590879306
2250.0, -0.5628390774472544
2251.0989010989015, -0.5615057004324464
2252.1978021978025, -0.5604475167081638
2253.2967032967035, -0.5601068012056084
2254.3956043956046, -0.5586391036561392
2255.4945054945056, -0.5686345171012971
2256.5934065934066, -0.5625900930415408
2257.692307692308, -0.5547274275979555
2258.791208791209, -0.5529419473201412
2259.89010989011, -0.5531843795046518
2260.989010989011, -0.5562999606866725
2262.087912087912, -0.5655353164722838
2263.186813186813, -0.5588323941816273
2264.2857142857147, -0.560627702791246
2265.3846153846157, -0.5597202201546322
2266.4835164835167, -0.5534628489057788
2267.5824175824177, -0.5396343860568731
2268.6813186813188, -0.5434608832394179
2269.78021978022, -0.5501081116498491
2270.8791208791213, -0.5583671864762152
2271.9780219780223, -0.5585768575547108
2273.0769230769233, -0.5430874066308476
2274.1758241758243, -0.5486698990957932
2275.2747252747254, -0.5538264971825446
2276.3736263736264, -0.5520082557987155
2277.472527472528, -0.5537740794129208
2278.571428571429, -0.5593565718778664
2279.67032967033, -0.5446992530467826
2280.769230769231, -0.5419473201415277
2281.868131868132, -0.5419505962521293
2282.967032967033, -0.5525258812737516
2284.0659340659345, -0.553358013366531
2285.1648351648355, -0.5497805005896996
2286.2637362637365, -0.5503308871707506
2287.3626373626375, -0.5429039444371639
2288.4615384615386, -0.5567651683920847
2289.5604395604396, -0.5522867251998425
2290.6593406593406, -0.5465633599790326
2291.758241758242, -0.5351395623116234
2292.857142857143, -0.5299534792294586
2293.956043956044, -0.5406434281221332
2295.054945054945, -0.5440800681431003
2296.153846153846, -0.5465109422094088
2297.252747252747, -0.537537675271917
2298.3516483516487, -0.543673830428515
2299.4505494505497, -0.5512744070239809
2300.5494505494507, -0.5363353426811687
2301.6483516483518, -0.543965404272048
2302.747252747253, -0.5353525095007206
2303.846153846154, -0.531044424059756
2304.9450549450553, -0.5373705936312407
2306.0439560439563, -0.5302974708426154
2307.1428571428573, -0.5253439916131566
2308.2417582417584, -0.5335408203380944
2309.3406593406594, -0.5369807364696629
2310.4395604395604, -0.5482734897130125
2311.538461538462, -0.5356833966714714
2312.637362637363, -0.5325481588258417
2313.736263736264, -0.5329773293146375
2314.835164835165, -0.5335015070108765
2315.934065934066, -0.5268477263792424
2317.032967032967, -0.5206198401258024
2318.1318681318685, -0.5189129865024241
2319.2307692307695, -0.5186312409906956
2320.3296703296705, -0.5336292753243347
2321.4285714285716, -0.5280467828593891
2322.5274725274726, -0.5151552876425106
2323.6263736263736, -0.5250982833180445
2324.725274725275, -0.5251998427466908
2325.824175824176, -0.5243677106539114
2326.923076923077, -0.5133829118071024
2328.021978021978, -0.5066636089634384
2329.120879120879, -0.5142019394574758
2330.21978021978, -0.5143690210981521
2331.3186813186817, -0.5075841960424582
2332.4175824175827, -0.49883042851526643
2333.5164835164837, -0.5003243349495476
2334.6153846153848, -0.49680251605294173
2335.714285714286, -0.5000262088848118
2336.813186813187, -0.4870364303498884
2337.9120879120883, -0.4941947320141526
2339.0109890109893, -0.5032367972742757
2340.1098901098903, -0.49996723889398487
2341.2087912087914, -0.4913412396802514
2342.3076923076924, -0.49736600707639866
2343.4065934065934, -0.49398506093565697
2344.505494505495, -0.4999213733455639
2345.604395604396, -0.4973758354082032
2346.703296703297, -0.4956001834621935
2347.802197802198, -0.49550190014414863
2348.901098901099, -0.49332001048355373
2350.0, -0.4851919800812473
2351.0989010989015, -0.49556414624557704
2352.1978021978025, -0.5019820469139036
2353.2967032967035, -0.4877440702398111
2354.3956043956046, -0.48955575940243723
2355.4945054945056, -0.48324924649456147
2356.5934065934066, -0.4984831607915081
2357.692307692308, -0.5010974970515002
2358.791208791209, -0.49141986633468726
2359.89010989011, -0.4850576595465861
2360.989010989011, -0.4956427729000129
2362.087912087912, -0.4867710653911674
2363.186813186813, -0.48538199449613395
2364.2857142857147, -0.48072664133141113
2365.3846153846157, -0.48577840387891474
2366.4835164835167, -0.48497575678154875
2367.5824175824177, -0.4849528240073383
2368.6813186813188, -0.4785971694404401
2369.78021978022, -0.4832164853885465
2370.8791208791213, -0.48959507272965513
2371.9780219780223, -0.4881928973922158
2373.0769230769233, -0.4896245577250686
2374.1758241758243, -0.49006355654566874
2375.2747252747254, -0.48475298126064714
2376.3736263736264, -0.4885893067749965
2377.472527472528, -0.4920324990171666
2378.571428571429, -0.4848283318044815
2379.67032967033, -0.48906106670161165
2380.769230769231, -0.4834884025684705
2381.868131868132, -0.4835932381077183
2382.967032967033, -0.4829085309920061
2384.0659340659345, -0.4788887432839731
2385.1648351648355, -0.4792589437819419
2386.2637362637365, -0.4692111125671601
2387.3626373626375, -0.4805890446861484
2388.4615384615386, -0.494483029747084
2389.5604395604396, -0.4854868300353818
2390.659340659341, -0.4780009173109682
2391.758241758242, -0.4841796619053857
2392.857142857143, -0.46709146900799353
2393.956043956044, -0.4583278731489973
2395.054945054945, -0.46743218451054885
2396.153846153846, -0.4836849692045601
2397.2527472527477, -0.4792360110077314
2398.3516483516487, -0.46179727427597933
2399.4505494505497, -0.4610732538330492
2400.5494505494507, -0.45556938802253943
2401.6483516483518, -0.45589044686148583
2402.747252747253, -0.4529583278731488
2403.846153846154, -0.47058052679858453
2404.9450549450553, -0.4684215699122
2406.0439560439563, -0.46276700301402157
2407.1428571428573, -0.46625606080461257
2408.2417582417584, -0.4596809068274143
2409.3406593406594, -0.4497936050321057
2410.4395604395604, -0.4465011138776043
2411.538461538462, -0.43781614467304397
2412.637362637363, -0.45583475298126047
2413.736263736264, -0.4729622592058706
2414.835164835165, -0.45611322238238744
2415.934065934066, -0.4607030533350804
2417.032967032967, -0.47442340453413684
2418.1318681318685, -0.46297339798191567
2419.2307692307695, -0.4584949547896735
2420.3296703296705, -0.45513038920193927
2421.4285714285716, -0.4537609749705148
2422.5274725274726, -0.4551860830821646
2423.6263736263736, -0.4594319224217008
2424.725274725275, -0.4568143100511071
2425.824175824176, -0.4612829249115448
2426.923076923077, -0.4530566111911936
2428.021978021978, -0.44325121216092234
2429.120879120879, -0.4479393264316601
2430.21978021978, -0.4431234438474641
2431.3186813186817, -0.45163150307954375
2432.4175824175827, -0.4439883370462585
2433.5164835164837, -0.45596579740532023
2434.6153846153848, -0.4550124492202855
2435.714285714286, -0.44447975363648257
2436.813186813187, -0.45192635303367823
2437.9120879120883, -0.4433396671471627
2439.0109890109893, -0.436178089372297
2440.1098901098903, -0.43524439785087127
2441.2087912087914, -0.44642576333376993
2442.3076923076924, -0.45061918490368214
2443.4065934065934, -0.46344843401913227
2444.505494505495, -0.4619348709212421
2445.604395604396, -0.452594679596383
2446.703296703297, -0.446412658891364
2447.802197802198, -0.4424682217271653
2448.901098901099, -0.44165247018739334
2450.0, -0.44718582099331655
2451.0989010989015, -0.4354868300353818
2452.1978021978025, -0.4325907482636612
2453.2967032967035, -0.43625343991613136
2454.3956043956046, -0.4433789804743806
2455.4945054945056, -0.4405844581313063
2456.5934065934066, -0.4411381208229588
2457.692307692308, -0.44388350150701067
2458.791208791209, -0.4410791508321319
2459.89010989011, -0.43427794522343055
2460.989010989011, -0.43539509893853995
2462.087912087912, -0.4307135368890052
2463.186813186813, -0.4301041803171273
2464.2857142857147, -0.4332820076005764
2465.3846153846157, -0.4372067881011661
2466.4835164835167, -0.4329707770934345
2467.5824175824177, -0.4482407286069976
2468.6813186813188, -0.43798977853492316
2469.78021978022, -0.4226444764775257
2470.8791208791213, -0.43175206394967874
2471.9780219780223, -0.432954396540427
2473.0769230769233, -0.4256584982309001
2474.1758241758243, -0.4272113746560082
2475.2747252747254, -0.4288821910627701
2476.3736263736264, -0.4279583278731488
2477.472527472528, -0.4244103000917309
2478.571428571429, -0.4309657974053202
2479.67032967033, -0.419800812475429
2480.769230769231, -0.4287839077447253
2481.868131868132, -0.4260090420652599
2482.967032967033, -0.4300550386581049
2484.0659340659345, -0.43648604376883743
2485.1648351648355, -0.43572598610929086
2486.2637362637365, -0.4260254226182674
2487.3626373626375, -0.4206558773424189
2488.4615384615386, -0.4217304416197089
2489.5604395604396, -0.4229163936574497
2490.659340659341, -0.41821517494430593
2491.758241758242, -0.42269034202594663
2492.857142857143, -0.42550452103262987
2493.956043956044, -0.42410889791639345
2495.054945054945, -0.41836587603197467
2496.153846153846, -0.42262154370331523
2497.2527472527477, -0.42673633861879157
2498.3516483516487, -0.42476739614729375
2499.4505494505497, -0.4202496396278336
2500.5494505494507, -0.4342550124492201
2501.6483516483518, -0.446134189490237
2502.747252747253, -0.4393034988861222
2503.8461538461543, -0.43750163805530057
2504.9450549450553, -0.4343107063294455
2506.0439560439563, -0.4336456558773422
2507.1428571428573, -0.4350445551041801
2508.2417582417584, -0.432689031581706
2509.3406593406594, -0.43130978901847705
2510.439560439561, -0.4402765037347659
2511.538461538462, -0.44263202725724
2512.637362637363, -0.4309985585113352
2513.736263736264, -0.421963045472415
2514.835164835165, -0.422493775389857
2515.934065934066, -0.4298814047962257
2517.032967032967, -0.43330821648538836
2518.1318681318685, -0.439136417245446
2519.2307692307695, -0.43336063425501226
2520.3296703296705, -0.4266740925173632
2521.4285714285716, -0.4275357096055561
2522.5274725274726, -0.43429104966583654
2523.6263736263736, -0.4355326955838027
2524.725274725275, -0.4326071288166687
2525.824175824176, -0.42580592320796734
2526.923076923077, -0.4379045996592843
2528.021978021978, -0.44072205477656906
2529.120879120879, -0.441285545800026
2530.21978021978, -0.44433888088061835
2531.3186813186817, -0.4334327086882451
2532.4175824175827, -0.4274767396147292
2533.5164835164837, -0.4459081378587339
2534.6153846153848, -0.45120233259074805
2535.714285714286, -0.4503210588389462
2536.813186813187, -0.44735290263399274
2537.9120879120883, -0.44336915214257616
2539.0109890109893, -0.45079609487616285
2540.1098901098903, -0.44503341632813503
2541.2087912087914, -0.4474249770672256
2542.3076923076924, -0.4600674878783906
2543.4065934065934, -0.45749246494561635
2544.505494505495, -0.45899292360110056
2545.604395604396, -0.4486502424321843
2546.703296703297, -0.45909448302974687
2547.802197802198, -0.4613681037871837
2548.901098901099, -0.45806906041147927
2550.0, -0.4590715502555364
2551.0989010989015, -0.4427073778010744
2552.1978021978025, -0.45622133403223675
2553.2967032967035, -0.45856375311230485
2554.3956043956046, -0.4402732276241644
2555.4945054945056, -0.4564473856637398
2556.5934065934066, -0.45448827152404647
2557.692307692308, -0.4496887694928579
2558.791208791209, -0.4387072467566503
2559.89010989011, -0.4440407548158824
2560.989010989011, -0.44923011400864876
2562.087912087912, -0.4444142314244527
2563.186813186813, -0.45071419211112546
2564.2857142857147, -0.45632944568208605
2565.3846153846157, -0.46357620233259056
2566.4835164835167, -0.453941161053597
2567.5824175824177, -0.44250098283318023
2568.6813186813188, -0.45319748394705783
2569.78021978022, -0.4659546586292751
2570.8791208791213, -0.4635565456689816
2571.9780219780223, -0.4730769230769229
2573.0769230769233, -0.4703282662822695
2574.1758241758243, -0.4646278338356701
2575.2747252747254, -0.4535119905648013
2576.3736263736264, -0.45975953348185017
2577.472527472528, -0.4654665181496525
2578.571428571429, -0.4601559428646309
2579.67032967033, -0.4567225789542653
2580.769230769231, -0.4558544096448694
2581.868131868132, -0.4569420783645654
2582.967032967033, -0.4585440964486959
2584.0659340659345, -0.4606932250032759
2585.1648351648355, -0.4702627440702396
2586.2637362637365, -0.4737780107456426
2587.3626373626375, -0.4683757043637791
2588.4615384615386, -0.4644476477525879
2589.5604395604396, -0.4544096448696106
2590.659340659341, -0.4495642772900011
2591.758241758242, -0.444509238631896
2592.857142857143, -0.4605883894640281
2593.956043956044, -0.46217730310575267
2595.054945054945, -0.4580002620888479
2596.153846153846, -0.45142510811164965
2597.2527472527477, -0.4481588258419602
2598.3516483516487, -0.4551009042065258
2599.4505494505497, -0.4629602935395097
2600.5494505494507, -0.46938802253964074
2601.6483516483518, -0.46011990564801447
2602.747252747253, -0.45964486961079787
2603.8461538461543, -0.4661250163805528
2604.9450549450553, -0.4694633730834751
2606.0439560439563, -0.4613451710129732
2607.1428571428573, -0.4540361682610403
2608.2417582417584, -0.44827021360241104
2609.3406593406594, -0.4530664395229981
2610.439560439561, -0.4572533088717073
2611.538461538462, -0.44756584982308983
2612.637362637363, -0.4596776307168128
2613.736263736264, -0.4680087799764118
2614.835164835165, -0.47254291704887935
2615.934065934066, -0.46239025029484976
2617.0329670329675, -0.4585408203380944
2618.1318681318685, -0.4704724151487352
2619.2307692307695, -0.4690505831476869
2620.3296703296705, -0.4647228410431134
2621.4285714285716, -0.4647490499279254
2622.5274725274726, -0.4564244528895294
2623.626373626374, -0.4603033678416981
2624.725274725275, -0.46372362730965777
2625.824175824176, -0.46758616170881906
2626.923076923077, -0.4600609356571876
2628.021978021978, -0.4587144541999736
2629.120879120879, -0.46691783514611435
2630.21978021978, -0.46513563097890165
2631.3186813186817, -0.46149259599004044
2632.4175824175827, -0.4587668719695975
2633.5164835164837, -0.4601133534268115
2634.6153846153848, -0.460375442274931
2635.714285714286, -0.46868365876031953
2636.813186813187, -0.47538330494037456
2637.9120879120883, -0.4725003276110599
2639.0109890109893, -0.47104573450399667
2640.1098901098903, -0.46680972349626504
2641.2087912087914, -0.46469990826890295
2642.3076923076924, -0.46587275586423776
2643.4065934065934, -0.4741547634648144
2644.505494505495, -0.48256453937884924
2645.604395604396, -0.4785349233390117
2646.703296703297, -0.4785283711178087
2647.802197802198, -0.4846972873804217
2648.901098901099, -0.4854147556021489
2650.0, -0.4731653780631632
2651.0989010989015, -0.4639824400471758
2652.1978021978025, -0.4717763071681298
2653.2967032967035, -0.4771556807757828
2654.3956043956046, -0.4704920718123442
2655.4945054945056, -0.48381601362861987
2656.5934065934066, -0.4890217533743937
2657.692307692308, -0.47912134713667914
2658.791208791209, -0.4755602149128553
2659.89010989011, -0.47912789935788214
2660.989010989011, -0.49453872362730944
2662.087912087912, -0.4832557987157644
